age,MonthlyIncome,TotalTimesPastDue,RevolvingUtilizationOfUnsecuredLines,DebtRatio,PD,LGD,EAD,ExpectedLoss,ExpectedLossRate,InterestRate
44,10000.0,1,0.95775264,0.344565543,0.1526040643453598,0.4,100000.0,6104.162573814392,0.06104162573814392,0.13104162573814393
64,5440.0,0,0.710371585,1.494761992,0.058311397582292555,0.4,54400.0,1268.8560113906863,0.02332455903291703,0.09332455903291703
39,5400.0,5,0.428899821,5.0,0.41168819069862367,0.75,54000.0,16673.371723294258,0.30876614302396777,0.3787661430239678
21,1450.0,0,0.34965035,0.006891799,0.04249103330075741,0.75,14500.0,462.08998714573687,0.03186827497556806,0.10186827497556807
29,5740.0,0,0.003588024,0.078731928,0.008655702322721481,0.75,57400.0,372.6279849931597,0.00649177674204111,0.07649177674204112
37,4900.0,0,0.601036131,0.690267292,0.09772491604089736,0.4,49000.0,1915.4083544015887,0.03908996641635895,0.10908996641635896
84,5400.0,0,0.070457925,5.0,0.0039517123252153395,0.75,54000.0,160.04434917122123,0.0029637842439115044,0.0729637842439115
86,1985.0,0,0.053925311,0.200906344,0.011983558349311352,0.75,19850.0,178.40522492537278,0.008987668761983515,0.07898766876198351
42,12500.0,0,0.12604994,0.26461883,0.009402930922806262,0.4,100000.0,376.1172369122505,0.0037611723691225053,0.07376117236912251
23,5400.0,0,0.26215763,5.0,0.03183705694973469,0.75,54000.0,1289.400806464255,0.02387779271230102,0.09387779271230103
54,5400.0,4,0.718635531,5.0,0.5116595268249512,0.75,54000.0,20722.210836410526,0.3837446451187134,0.4537446451187135
70,5400.0,0,0.007298748,5.0,0.0016294797882437707,0.75,54000.0,65.99393142387272,0.0012221098411828281,0.07122210984118282
44,5400.0,0,0.0,5.0,0.011900871060788631,0.4,54000.0,257.05881491303444,0.004760348424315453,0.07476034842431546
51,4700.0,1,0.200304902,0.382897256,0.060109447687864304,0.4,47000.0,1130.0576165318491,0.024043779075145728,0.09404377907514573
46,9700.0,0,0.130666733,0.252138955,0.01740464549511671,0.4,97000.0,675.3002452105284,0.0069618581980466845,0.07696185819804668
25,1280.0,0,0.9999999,0.035909446,0.13777812868356704,0.75,12800.0,1322.6700353622437,0.10333359651267529,0.17333359651267527
60,5400.0,0,0.296882102,5.0,0.013104789331555367,0.4,54000.0,283.0634495615959,0.005241915732622147,0.07524191573262215
46,5400.0,0,0.018567706,5.0,0.010208207555115223,0.75,54000.0,413.4324059821666,0.007656155666336418,0.07765615566633642
89,11656.0,0,0.025679658,0.004889766,0.003476242953911424,0.75,100000.0,260.71822154335683,0.0026071822154335685,0.07260718221543357
59,3000.0,0,0.003138873,0.111629457,0.0056584574282169346,0.75,30000.0,127.31529213488103,0.004243843071162701,0.0742438430711627
60,5416.0,0,0.030848509,0.336348532,0.010934036783874035,0.4,54160.0,236.8749728858471,0.004373614713549614,0.07437361471354961
51,13094.0,0,0.093481114,0.503703704,0.031111250817775726,0.4,100000.0,1244.450032711029,0.012444500327110291,0.0824445003271103
31,7916.0,0,0.45604945,0.018946571,0.031111250817775726,0.75,79160.0,1847.0749610513449,0.023333438113331793,0.0933334381133318
75,5400.0,0,0.079818675,5.0,0.003951712232083082,0.75,54000.0,160.04434539936486,0.002963784174062312,0.07296378417406231
51,5400.0,0,0.306307337,5.0,0.02135583497583866,0.4,54000.0,461.286035478115,0.008542333990335464,0.07854233399033547
46,4800.0,0,0.012046296,0.347844199,0.009459222387522458,0.4,48000.0,181.6170698404312,0.0037836889550089837,0.07378368895500899
24,1706.0,1,0.9999999,0.0,0.33384965658187865,0.75,17060.0,4271.6063559651375,0.250387242436409,0.32038724243640904
64,4038.0,0,0.005921893,0.250061897,0.009346430376172065,0.4,40380.0,150.9635434359312,0.003738572150468826,0.07373857215046883
55,4300.0,1,0.900316578,0.288305045,0.20809032320976256,0.75,43000.0,6710.912923514842,0.1560677424073219,0.2260677424073219
45,1666.0,0,0.0,0.0,0.010750947892665863,0.75,16660.0,134.33309391885996,0.008063210919499398,0.0780632109194994
51,3854.0,0,0.964474433,0.109468223,0.10123066753149032,0.75,38540.0,2926.0724449977274,0.07592300064861773,0.1459230006486177
35,5400.0,0,0.50191944,5.0,0.14258216619491576,0.4,54000.0,3079.7747898101807,0.05703286647796631,0.1270328664779663
60,3940.0,0,0.153578296,0.449885816,0.013663214445114136,0.4,39400.0,215.3322596549988,0.005465285778045655,0.07546528577804566
58,5400.0,0,0.890021996,5.0,0.0375285841524601,0.4,54000.0,810.6174176931381,0.01501143366098404,0.08501143366098404
26,5400.0,3,1.005988024,5.0,0.5459661483764648,0.75,54000.0,22111.629009246826,0.40947461128234863,0.4794746112823487
49,2150.0,1,0.0,0.213854021,0.10204998552799224,0.75,21500.0,1645.5560166388748,0.07653748914599418,0.14653748914599415
73,5400.0,4,0.9999999,5.0,0.4563270151615143,0.75,54000.0,18481.244114041332,0.34224526137113576,0.4122452613711358
32,6000.0,1,1.044810666,0.161473088,0.3275861799716949,0.75,60000.0,14741.37809872627,0.2456896349787712,0.3156896349787712
63,3600.0,4,0.734172424,0.376284365,0.36168249845504763,0.75,36000.0,9765.427458286287,0.27126187384128575,0.3412618738412858
62,6466.0,0,0.145023904,0.64311118,0.014331229217350482,0.4,64660.0,370.6629124775529,0.005732491686940193,0.0757324916869402
71,5972.0,1,0.638445788,0.44098443,0.10388635396957398,0.4,59720.0,2481.637223625183,0.04155454158782959,0.1115545415878296
52,11531.0,0,0.330080419,0.156087409,0.015900349617004393,0.4,100000.0,636.0139846801758,0.006360139846801758,0.07636013984680176
33,2800.0,1,0.700236321,0.116387005,0.14353143572807311,0.75,28000.0,3014.160150289535,0.10764857679605483,0.1776485767960548
49,2555.0,2,0.746760459,0.211658842,0.29052433371543884,0.4,25550.0,2969.158690571785,0.11620973348617554,0.18620973348617553
36,5652.0,0,0.311983128,0.28091279,0.021355835348367692,0.4,56520.0,482.8127255558968,0.008542334139347078,0.07854233413934708
66,8600.0,0,0.634247961,0.184978491,0.027251067757606506,0.75,86000.0,1757.6938703656194,0.02043830081820488,0.09043830081820488
37,6667.0,0,0.524688509,0.070185963,0.04416928589344025,0.75,66670.0,2208.574717886746,0.03312696442008019,0.1031269644200802
36,5400.0,0,1.053592854,5.0,0.13623034060001374,0.75,54000.0,5517.328794300557,0.10217275545001031,0.1721727554500103
46,2422.0,0,0.145245461,0.540239373,0.02018121238797903,0.4,24220.0,195.51558561474087,0.008072484955191613,0.07807248495519162
53,7850.0,0,0.049637622,2.504266972,0.015060991421341896,0.4,78500.0,472.9151306301356,0.006024396568536759,0.07602439656853677
61,10750.0,0,0.021078136,0.102130034,0.007214463129639625,0.4,100000.0,288.578525185585,0.00288578525185585,0.07288578525185585
56,10000.0,0,0.194964419,0.419258074,0.016802595183253288,0.4,100000.0,672.1038073301315,0.006721038073301315,0.07672103807330131
52,5399.0,0,0.115251588,0.333148148,0.012335149943828583,0.4,53990.0,266.3898981869221,0.004934059977531434,0.07493405997753144
49,5400.0,0,0.0,5.0,0.011088209040462971,0.4,54000.0,239.5053152740002,0.004435283616185189,0.07443528361618519
26,4800.0,0,0.663374648,0.299104353,0.05736232548952103,0.75,48000.0,2065.043717622757,0.04302174411714077,0.11302174411714078
31,5400.0,0,0.832335329,5.0,0.0811440885066986,0.4,54000.0,1752.71231174469,0.032457635402679444,0.10245763540267945
75,1612.0,0,0.010555383,0.370117793,0.009530550427734851,0.4,16120.0,61.45298915803433,0.003812220171093941,0.07381222017109394
66,5400.0,0,0.002838453,5.0,0.00543523458763957,0.4,54000.0,117.40106709301472,0.002174093835055828,0.07217409383505582
58,3600.0,0,0.030212528,0.277978339,0.005739939678460359,0.4,36000.0,82.65513136982918,0.0022959758713841437,0.07229597587138414
38,3640.0,0,0.22279195,0.535567152,0.018249371089041233,0.4,36400.0,265.71084305644035,0.007299748435616493,0.0772997484356165
50,4950.0,0,0.78088158,0.699858614,0.15323988795280458,0.4,49500.0,3034.149781465531,0.06129595518112183,0.13129595518112183
34,6500.0,0,0.464401173,0.295493001,0.02713833302259445,0.4,65000.0,705.5966585874559,0.010855333209037782,0.08085533320903779
48,1650.0,0,0.081813831,0.373712901,0.019551688991487026,0.75,16500.0,241.95215126965192,0.014663766743615268,0.08466376674361527
73,7083.0,0,0.429343707,0.335827216,0.03895775079727173,0.75,70830.0,2069.5331167280674,0.029218313097953797,0.0992183130979538
58,5917.0,1,0.09163187,0.164751605,0.04812226891517639,0.4,59170.0,1138.957860684395,0.019248907566070558,0.08924890756607057
47,8750.0,0,0.000266069,0.00217118,0.00982565376907587,0.75,87500.0,644.8085285956041,0.0073692403268069044,0.0773692403268069
61,10666.0,0,0.022676688,0.001968688,0.005479299882426858,0.75,100000.0,410.9474911820144,0.004109474911820144,0.07410947491182014
38,17300.0,0,0.043534621,0.226634299,0.0095591327175498,0.4,100000.0,382.36530870199203,0.0038236530870199206,0.07382365308701992
82,1000.0,0,0.104853361,0.241758242,0.014566940069198609,0.75,10000.0,109.25205051898958,0.010925205051898958,0.08092520505189896
53,5400.0,0,0.028922039,5.0,0.010970749519765377,0.4,54000.0,236.96818962693214,0.004388299807906151,0.07438829980790615
64,9000.0,1,0.02614257,0.383068548,0.0375285841524601,0.4,90000.0,1351.0290294885635,0.01501143366098404,0.08501143366098404
27,0.0,0,0.883223355,5.0,0.04750714972615242,0.75,1000.0,35.630362294614315,0.03563036229461432,0.10563036229461432
80,2721.0,0,0.806223698,0.422850845,0.06612473726272583,0.75,27210.0,1349.4405756890774,0.04959355294704437,0.11959355294704438
55,3200.0,0,0.9999999,0.0,0.12855182737112045,0.75,32000.0,3085.2438569068904,0.09641387052834033,0.1664138705283403
51,5400.0,0,0.016357232,5.0,0.006336528668180108,0.75,54000.0,256.6294110612943,0.00475239650113508,0.07475239650113509
34,5600.0,0,0.040449855,0.152472773,0.010483497008681297,0.4,56000.0,234.83033299446103,0.004193398803472519,0.07419339880347252
43,5400.0,0,0.0,5.0,0.012128224968910218,0.75,54000.0,491.19311124086386,0.009096168726682664,0.07909616872668267
59,6761.0,0,0.02864862,0.240905058,0.003476243047043681,0.4,67610.0,94.01151696424931,0.0013904972188174725,0.07139049721881748
35,0.0,0,0.662001064,5.0,0.12334537953138351,0.75,1000.0,92.50903464853764,0.09250903464853763,0.1625090346485376
63,5400.0,0,0.0,5.0,0.004680697759613395,0.4,54000.0,101.10307160764933,0.0018722791038453578,0.07187227910384536
74,5400.0,0,0.409173443,5.0,0.03106637895107269,0.4,54000.0,671.0337853431702,0.012426551580429077,0.08242655158042908
81,2326.0,0,0.009999459,0.002148689,0.0034121611155569554,0.75,23260.0,59.52515066089109,0.0025591208366677167,0.07255912083666773
32,2785.0,0,0.840678963,1.347092606,0.13165169358253478,0.4,27850.0,1466.5998665094376,0.05266067743301392,0.12266067743301393
49,5400.0,0,0.174256414,5.0,0.01649253871291876,0.75,54000.0,667.9478178732097,0.012369404034689068,0.08236940403468908
49,11591.0,0,0.843500261,0.443495514,0.06010944694280625,0.4,100000.0,2404.37787771225,0.024043778777122504,0.09404377877712251
59,10000.0,0,0.000907495,0.129787021,0.007598802354186774,0.4,100000.0,303.95209416747093,0.003039520941674709,0.07303952094167471
47,1300.0,0,0.243254774,2.307455803,0.031111250817775726,0.4,13000.0,161.77850425243378,0.012444500327110291,0.0824445003271103
51,10583.0,0,0.513398214,0.204176115,0.024425845965743063,0.4,100000.0,977.0338386297227,0.009770338386297227,0.07977033838629723
55,5400.0,1,0.453986228,5.0,0.07659535109996796,0.4,54000.0,1654.4595837593079,0.030638140439987183,0.10063814043998719
60,5400.0,0,0.966675923,5.0,0.033689027279615404,0.4,54000.0,727.6829892396927,0.01347561091184616,0.08347561091184616
62,1600.0,5,0.49310138,1.140537164,0.4461666226387024,0.4,16000.0,2855.4663848876953,0.17846664905548096,0.24846664905548094
51,5910.0,0,0.048664864,0.006597868,0.01020176913589239,0.75,59100.0,452.1934169484302,0.007651326851919292,0.07765132685191929
37,8777.0,1,0.144994246,0.163704716,0.05747799575328827,0.4,87770.0,2017.9374749064448,0.02299119830131531,0.09299119830131532
65,4938.0,0,0.071331069,0.255922251,0.009092698246240616,0.75,49380.0,336.74807954952126,0.0068195236846804634,0.07681952368468047
60,6540.0,1,0.694715791,0.357590582,0.10569128841161728,0.4,65400.0,2764.884104847908,0.04227651536464691,0.11227651536464692
50,6000.0,3,0.762155378,0.185135811,0.3620928585529327,0.75,60000.0,16294.178634881971,0.2715696439146995,0.34156964391469957
52,16180.0,0,0.004951918,0.149805327,0.004859855212271213,0.4,100000.0,194.39420849084854,0.0019439420849084853,0.0719439420849085
65,3750.0,0,0.0,0.007198081,0.007155718095600605,0.75,37500.0,201.25457143876702,0.005366788571700453,0.07536678857170045
58,8000.0,0,0.354470547,0.675790526,0.03557588532567024,0.4,80000.0,1138.4283304214478,0.014230354130268097,0.0842303541302681
30,1500.0,0,0.711837039,0.766155896,0.09525657594203948,0.4,15000.0,571.5394556522369,0.0381026303768158,0.1081026303768158
70,10412.0,0,0.009164507,0.126956689,0.003102455288171768,0.4,100000.0,124.09821152687074,0.0012409821152687074,0.0712409821152687
88,5400.0,0,0.470860908,5.0,0.022936372086405754,0.4,54000.0,495.42563706636435,0.009174548834562302,0.0791745488345623
45,11066.0,0,0.07911294,0.174030903,0.007770622801035643,0.4,100000.0,310.8249120414257,0.003108249120414257,0.07310824912041426
50,18000.0,0,0.186198854,0.201211044,0.009981425199657678,0.4,100000.0,399.2570079863071,0.003992570079863071,0.07399257007986307
27,6666.0,1,0.301706336,0.070646468,0.07486996352672577,0.75,66660.0,3743.1238265186553,0.05615247264504433,0.12615247264504434
61,4135.0,0,0.009158425,0.252417795,0.008190439734607934,0.4,41350.0,135.46987321041524,0.003276175893843174,0.07327617589384318
62,9550.0,0,0.029832339,0.214951314,0.004033194482326507,0.4,95500.0,154.0680292248726,0.001613277792930603,0.07161327779293061
44,2000.0,1,0.97029703,0.55922039,0.2585653424263,0.4,20000.0,2068.5227394104004,0.10342613697052001,0.17342613697052
54,7400.0,0,0.288745562,0.286988245,0.013134911842644214,0.4,74000.0,388.79339054226875,0.005253964737057686,0.07525396473705769
40,2291.0,0,0.9999999,0.405759162,0.06873281076550483,0.4,22910.0,629.8674778550862,0.02749312430620193,0.09749312430620194
57,9847.0,0,0.214213177,0.275995126,0.011108709871768952,0.4,98470.0,437.5498644292355,0.004443483948707581,0.07444348394870759
29,3960.0,3,1.074641786,0.122696289,0.5316210389137268,0.75,39600.0,15789.144855737686,0.3987157791852951,0.46871577918529517
58,3236.0,0,0.479296437,0.505715168,0.025738790258765222,0.4,32360.0,333.1629011094571,0.01029551610350609,0.08029551610350609
33,13584.0,0,0.526702125,0.299668752,0.06171924695372581,0.4,100000.0,2468.7698781490326,0.024687698781490325,0.09468769878149033
82,5000.0,0,0.254674533,0.24095181,0.00838248636573553,0.4,50000.0,167.64972731471062,0.0033529945462942123,0.07335299454629421
48,5000.0,0,0.055201122,0.689862028,0.020522864162921907,0.4,50000.0,410.45728325843817,0.008209145665168763,0.07820914566516876
50,5400.0,0,0.095197461,5.0,0.007795971445739269,0.4,54000.0,168.39298322796822,0.003118388578295708,0.07311838857829571
53,7175.0,0,0.355857773,0.511008919,0.024425846710801124,0.4,71750.0,701.0218005999924,0.009770338684320451,0.07977033868432046
56,3011.0,0,0.659129365,0.661354582,0.04992577880620956,0.4,30110.0,601.306079941988,0.019970311522483825,0.08997031152248383
56,6000.0,0,0.019811546,0.067488752,0.010847697593271732,0.4,60000.0,260.3447422385216,0.004339079037308693,0.0743390790373087
68,5700.0,0,0.013079759,0.254867567,0.003951712138950824,0.4,57000.0,90.0990367680788,0.0015806848555803298,0.07158068485558033
31,3429.0,0,0.0,0.629446064,0.02018121238797903,0.4,34290.0,276.80550911352043,0.008072484955191613,0.07807248495519162
41,1.0,1,0.166515599,5.0,0.033971875160932544,0.4,1000.0,13.588750064373018,0.013588750064373017,0.08358875006437302
72,8849.0,0,0.176677418,0.230621469,0.011659334786236287,0.4,88490.0,412.6938140936196,0.004663733914494515,0.07466373391449452
46,4000.0,0,0.159433623,0.634341415,0.014985186979174614,0.4,40000.0,239.76299166679385,0.005994074791669846,0.07599407479166985
60,1000.0,0,0.781379734,0.741258741,0.05994069874286652,0.75,10000.0,449.5552405714989,0.04495552405714989,0.1149555240571499
32,3600.0,0,0.012142017,1.450430436,0.03354313522577286,0.4,36000.0,483.02114725112926,0.013417254090309146,0.08341725409030915
77,3524.0,0,0.0,0.0,0.0038307729177176953,0.75,35240.0,101.24732821527869,0.0028730796882882716,0.07287307968828828
36,5400.0,0,0.036609951,5.0,0.05465215966105461,0.4,54000.0,1180.4866486787798,0.021860863864421848,0.09186086386442185
53,10000.0,0,0.093321193,0.286871313,0.011350246146321297,0.4,100000.0,454.0098458528519,0.004540098458528519,0.07454009845852852
68,5400.0,0,0.101765317,5.0,0.0026269860100001097,0.75,54000.0,106.39293340500444,0.0019702395075000823,0.07197023950750009
50,9016.0,9,0.973924381,0.344349562,0.6849758863449097,0.4,90160.0,24702.970365142824,0.2739903545379639,0.3439903545379639
47,5400.0,0,0.006899655,5.0,0.008710932079702615,0.4,54000.0,188.1561329215765,0.003484372831881046,0.07348437283188106
41,8500.0,0,0.03778922,0.339136572,0.016226417757570742,0.4,85000.0,551.6982037574053,0.006490567103028298,0.0764905671030283
66,5400.0,0,0.030658499,5.0,0.0034762430004775524,0.4,54000.0,75.08684881031513,0.001390497200191021,0.07139049720019103
56,7500.0,0,0.951463408,0.213171577,0.0620275691151619,0.75,75000.0,3489.050762727857,0.04652067683637143,0.11652067683637143
44,11826.0,0,0.549659586,0.625856092,0.10926004648208618,0.4,100000.0,4370.401859283447,0.04370401859283447,0.11370401859283448
63,11416.0,0,0.011638885,0.138828063,0.0063547326251864435,0.4,100000.0,254.18930500745776,0.0025418930500745777,0.07254189305007458
59,13333.0,0,0.0,0.271036448,0.009618934057652951,0.4,100000.0,384.75736230611807,0.0038475736230611807,0.07384757362306119
35,3273.0,0,0.130557596,0.021075137,0.02031833566725254,0.75,32730.0,498.7643447918818,0.015238751750439407,0.0852387517504394
47,8600.0,0,0.118263561,0.318451343,0.015420046448707581,0.4,86000.0,530.4495978355408,0.006168018579483032,0.07616801857948304
62,5400.0,0,0.049410311,5.0,0.00541680664755404,0.4,54000.0,117.00302358716725,0.0021667226590216158,0.07216672265902162
68,2443.0,0,0.068438888,0.091653028,0.016056321561336517,0.75,24430.0,294.19195180758834,0.012042241171002388,0.0820422411710024
78,5000.0,0,0.00372476,0.00379924,0.0015046663116663694,0.75,50000.0,56.42498668748885,0.001128499733749777,0.07112849973374978
39,3400.0,0,0.069005766,0.233754778,0.012942317314445973,0.75,34000.0,330.0290915183723,0.00970673798583448,0.07970673798583448
59,13000.0,0,0.046505047,0.340127682,0.00801306515932083,0.4,100000.0,320.52260637283325,0.0032052260637283323,0.07320522606372834
33,3333.0,0,0.102832231,0.25314937,0.013273140415549278,0.75,33330.0,331.7953275376931,0.009954855311661959,0.07995485531166197
31,6000.0,0,0.0,0.205965672,0.02135583497583866,0.4,60000.0,512.5400394201279,0.008542333990335464,0.07854233399033547
61,1.0,0,0.248408653,5.0,0.009774970076978206,0.75,1000.0,7.331227557733654,0.0073312275577336545,0.07733122755773365
58,6461.0,0,0.156644202,0.619003405,0.0331479087471962,0.4,64610.0,856.6745536625385,0.01325916349887848,0.08325916349887848
61,5400.0,0,0.073852884,5.0,0.00865570195019245,0.4,54000.0,186.96316212415692,0.00346228078007698,0.07346228078007698
48,1866.0,1,0.379060591,1.016068559,0.10007744431495666,0.4,18660.0,746.9780443668366,0.040030977725982665,0.11003097772598266
51,800.0,0,0.003544066,0.007490637,0.008068295568227768,0.75,8000.0,48.409773409366615,0.006051221676170827,0.07605122167617083
61,5400.0,0,0.00389987,5.0,0.001629479741677642,0.4,54000.0,35.19676242023707,0.0006517918966710568,0.07065179189667106
48,3529.0,5,0.880950729,0.89490085,0.5459661483764648,0.4,35290.0,7706.858150482179,0.21838645935058595,0.288386459350586
32,4771.0,0,0.914754262,0.472129086,0.06966208517551423,0.4,47710.0,1329.4312334895137,0.027864834070205693,0.0978648340702057
71,10500.0,0,0.9999999,0.076564137,0.02639111764729023,0.75,100000.0,1979.3338235467675,0.019793338235467674,0.08979333823546767
43,1200.0,0,0.189281475,0.288925895,0.018249371089041233,0.75,12000.0,164.2443398013711,0.013687028316780925,0.08368702831678093
68,40750.0,3,0.800076186,0.350347231,0.174848672747612,0.4,100000.0,6993.94690990448,0.0699394690990448,0.1399394690990448
43,5400.0,0,0.027767836,5.0,0.007795971632003784,0.4,54000.0,168.39298725128177,0.0031183886528015144,0.07311838865280151
35,4500.0,1,0.228842781,0.849366807,0.09022031575441361,0.4,45000.0,1623.9656835794449,0.036088126301765444,0.10608812630176545
46,3312.0,0,0.99385802,0.411409599,0.09790066629648209,0.75,33120.0,2431.852550804615,0.07342549972236156,0.14342549972236157
65,12866.0,1,0.04020495,0.164529416,0.028923143446445466,0.4,100000.0,1156.9257378578188,0.011569257378578189,0.08156925737857819
38,5400.0,0,0.003332889,5.0,0.00678878016769886,0.75,54000.0,274.94559679180384,0.0050915851257741455,0.07509158512577414
64,13115.0,0,0.021827948,0.344083562,0.0034762430004775524,0.4,100000.0,139.0497200191021,0.001390497200191021,0.07139049720019103
73,5000.0,0,0.04294373,0.013397321,0.003476243047043681,0.75,50000.0,130.35911426413801,0.00260718228528276,0.07260718228528276
75,5400.0,0,0.00489018,5.0,0.0015046663116663694,0.75,54000.0,60.938985622487955,0.001128499733749777,0.07112849973374978
29,3200.0,0,0.0,0.004373633,0.02592800706624985,0.75,32000.0,622.2721695899965,0.01944600529968739,0.0894460052996874
57,1800.0,0,0.041127927,3.273736813,0.01423592008650303,0.4,18000.0,102.49862462282182,0.0056943680346012125,0.07569436803460122
63,4000.0,0,0.0,0.0,0.003955586394295096,0.75,40000.0,118.66759182885288,0.002966689795721322,0.07296668979572132
73,5000.0,0,0.092472257,0.031593681,0.005397817771881819,0.75,50000.0,202.41816644556823,0.004048363328911364,0.07404836332891136
68,5400.0,0,0.064663351,5.0,0.0026269860565662382,0.4,54000.0,56.74289882183074,0.0010507944226264953,0.0710507944226265
29,1878.0,1,0.0,0.414050027,0.10993329286575318,0.75,18780.0,1548.4104300141337,0.08244996964931489,0.15244996964931487
46,5400.0,0,0.027798888,5.0,0.007028076006099582,0.75,54000.0,284.6370782470331,0.005271057004574687,0.07527105700457469
40,5500.0,0,0.402023919,0.588074895,0.03174836486577988,0.4,55000.0,698.4640270471574,0.012699345946311953,0.08269934594631195
35,6800.0,0,0.001563237,0.000147037,0.006133926752954722,0.75,68000.0,312.8302644006908,0.0046004450647160414,0.07460044506471604
49,10200.0,1,0.9797241,0.388099206,0.15201248228549957,0.4,100000.0,6080.499291419983,0.06080499291419983,0.13080499291419984
59,4000.0,1,0.422505961,0.336415896,0.07946978509426117,0.4,40000.0,1271.516561508179,0.03178791403770447,0.10178791403770447
69,5400.0,0,0.160469461,5.0,0.004787731263786554,0.75,54000.0,193.90311618335542,0.0035907984478399154,0.07359079844783992
65,5400.0,0,0.033307789,5.0,0.003951712138950824,0.4,54000.0,85.35698220133781,0.0015806848555803298,0.07158068485558033
63,5569.0,0,0.046739767,0.280789946,0.007593477703630924,0.4,55690.0,169.15230932608247,0.00303739108145237,0.07303739108145238
46,17000.0,0,0.065362448,0.267690136,0.009135480597615242,0.4,100000.0,365.4192239046097,0.003654192239046097,0.0736541922390461
45,14275.0,0,0.337406653,0.162930793,0.027251067012548445,0.75,100000.0,2043.8300259411333,0.020438300259411332,0.09043830025941134
55,5400.0,0,0.063432171,5.0,0.005335324537009,0.4,54000.0,115.24300999939442,0.0021341298148036003,0.0721341298148036
46,7917.0,0,0.0,0.161025511,0.012700584158301354,0.75,79170.0,754.1289358595386,0.009525438118726016,0.07952543811872602
72,7233.0,0,0.035286343,0.073541609,0.003951712232083082,0.75,72330.0,214.37050930992703,0.002963784174062312,0.07296378417406231
39,20000.0,0,0.230337811,0.204739763,0.013486503437161446,0.4,100000.0,539.4601374864579,0.005394601374864579,0.07539460137486459
47,3500.0,0,0.9999999,0.0,0.09330176562070847,0.75,35000.0,2449.171347543597,0.06997632421553135,0.13997632421553136
66,10500.0,0,0.022366071,0.004285306,0.004599215462803841,0.75,100000.0,344.94115971028805,0.0034494115971028805,0.07344941159710289
57,9292.0,0,0.084072898,0.270310987,0.008710932172834873,0.4,92920.0,323.76792699992654,0.003484372869133949,0.07348437286913395
31,3350.0,0,0.019396121,0.538645181,0.016565308347344397,0.4,33500.0,221.97513185441494,0.006626123338937759,0.07662612333893776
72,2072.0,2,0.256344388,0.463579354,0.13165169358253478,0.4,20720.0,1091.1292364120484,0.05266067743301392,0.12266067743301393
79,5400.0,0,0.9999999,5.0,0.03584324643015861,0.4,54000.0,774.2141228914261,0.014337298572063445,0.08433729857206344
62,5200.0,0,0.170900928,0.181119016,0.008710932265967131,0.4,52000.0,181.18739113211635,0.0034843729063868526,0.07348437290638686
71,6000.0,0,0.080102081,0.015330778,0.005600311513990164,0.75,60000.0,252.0140181295574,0.004200233635492623,0.07420023363549262
38,5950.0,0,0.728846515,0.688623761,0.14421540200710298,0.4,59500.0,3432.326567769051,0.057686160802841197,0.1276861608028412
59,11974.0,0,0.105083848,0.463215031,0.011108709871768952,0.4,100000.0,444.3483948707581,0.004443483948707581,0.07444348394870759
50,10513.0,0,0.019291353,0.19840213,0.007851201528683304,0.4,100000.0,314.0480611473322,0.003140480611473322,0.07314048061147332
63,17182.0,0,0.000406311,0.237618577,0.0034121611155569554,0.4,100000.0,136.4864446222782,0.0013648644462227822,0.07136486444622278
39,4400.0,1,0.665572494,0.273574188,0.13623033761978148,0.75,44000.0,4495.601141452789,0.10217275321483613,0.1721727532148361
45,3800.0,1,0.9999999,0.252302026,0.22242667078971862,0.4,38000.0,3380.8853960037236,0.08897066831588746,0.15897066831588744
54,9040.0,0,0.9999999,0.035394315,0.08325223922729492,0.75,90400.0,5644.501819610597,0.062439179420471204,0.1324391794204712
68,22505.0,0,0.12751745,0.186972363,0.0063571158796548845,0.4,100000.0,254.2846351861954,0.002542846351861954,0.07254284635186196
48,4584.0,0,0.250943944,0.222246456,0.014844317361712456,0.4,45840.0,272.1854031443596,0.005937726944684983,0.07593772694468498
66,3750.0,0,0.112687793,0.049320181,0.006295987358316779,0.75,37500.0,177.0746444526594,0.004721990518737585,0.07472199051873758
44,25000.0,0,0.14078285,0.1875125,0.019844160974025728,0.4,100000.0,793.766438961029,0.00793766438961029,0.07793766438961029
64,5400.0,0,0.05899108,5.0,0.0034762430004775524,0.75,54000.0,140.78784151934087,0.0026071822503581643,0.07260718225035817
41,12200.0,0,0.165981705,0.319400049,0.022339252382516862,0.4,100000.0,893.5700953006746,0.008935700953006746,0.07893570095300675
56,3500.0,0,0.098483825,0.476435304,0.011076617613434791,0.4,35000.0,155.07264658808708,0.004430647045373917,0.07443064704537392
93,8468.0,0,0.001995226,0.000590388,0.001504666404798627,0.75,84680.0,95.5613633687608,0.0011284998035989702,0.07112849980359898
47,3700.0,0,0.0,0.067819508,0.014985186979174614,0.75,37000.0,415.83893867209554,0.01123889023438096,0.08123889023438097
77,8623.0,0,0.075372138,0.224721707,0.004123746370896697,0.4,86230.0,142.23625982496887,0.0016494985483586787,0.07164949854835868
56,13316.0,0,0.064321889,0.165127281,0.006991273630410433,0.4,100000.0,279.6509452164173,0.0027965094521641733,0.07279650945216418
47,9550.0,0,0.043643688,0.087530102,0.009079354256391526,0.75,95500.0,650.3087486140431,0.0068095156922936455,0.07680951569229365
28,2400.0,0,0.0,0.0,0.01955168917775154,0.75,24000.0,351.93040519952774,0.014663766883313657,0.08466376688331366
